order_id,transaction_date,item_id,item_name,category,price_kes
1876,2025-03-28,F15,Ice Cream,Dessert,250
1877,2025-06-08,F10,Chicken Biryani,Indian,550
1877,2025-06-08,F03,Soda,Beverages,100
1878,2025-05-26,F14,Chocolate Cake,Dessert,300
1878,2025-05-26,F13,Chapati,Local,50
1878,2025-05-26,F02,French Fries,Fast Food,200
1878,2025-05-26,F10,Chicken Biryani,Indian,550
1879,2025-06-19,F03,Soda,Beverages,100
1879,2025-06-19,F11,Raita,Indian,100
1880,2025-02-09,F05,Margherita Pizza,Italian,900
1880,2025-02-09,F06,Garlic Bread,Italian,250
1880,2025-02-09,F03,Soda,Beverages,100
1881,2025-06-29,F04,Chicken Wings,Fast Food,500
1881,2025-06-29,F02,French Fries,Fast Food,200
1881,2025-06-29,F03,Soda,Beverages,100
1882,2025-03-23,F06,Garlic Bread,Italian,250
1883,2025-02-01,F05,Margherita Pizza,Italian,900
1883,2025-02-01,F06,Garlic Bread,Italian,250
1883,2025-02-01,F03,Soda,Beverages,100
1884,2025-06-18,F04,Chicken Wings,Fast Food,500
1884,2025-06-18,F02,French Fries,Fast Food,200
1884,2025-06-18,F03,Soda,Beverages,100
1884,2025-06-18,F07,California Roll Sushi,Japanese,700
1885,2025-01-20,F11,Raita,Indian,100
1885,2025-01-20,F04,Chicken Wings,Fast Food,500
1885,2025-01-20,F07,California Roll Sushi,Japanese,700
1886,2025-04-07,F15,Ice Cream,Dessert,250
1887,2025-03-25,F07,California Roll Sushi,Japanese,700
1887,2025-03-25,F08,Miso Soup,Japanese,150
1887,2025-03-25,F15,Ice Cream,Dessert,250
1888,2025-04-05,F08,Miso Soup,Japanese,150
1888,2025-04-05,F15,Ice Cream,Dessert,250
1889,2025-02-07,F07,California Roll Sushi,Japanese,700
1889,2025-02-07,F08,Miso Soup,Japanese,150
1889,2025-02-07,F09,Green Tea,Beverages,100
1890,2025-04-29,F08,Miso Soup,Japanese,150
1890,2025-04-29,F04,Chicken Wings,Fast Food,500
1890,2025-04-29,F03,Soda,Beverages,100
1890,2025-04-29,F10,Chicken Biryani,Indian,550
1891,2025-01-08,F07,California Roll Sushi,Japanese,700
1891,2025-01-08,F08,Miso Soup,Japanese,150
1891,2025-01-08,F14,Chocolate Cake,Dessert,300
1892,2025-03-25,F04,Chicken Wings,Fast Food,500
1892,2025-03-25,F13,Chapati,Local,50
1893,2025-06-08,F11,Raita,Indian,100
1893,2025-06-08,F12,Naan Bread,Indian,80
1893,2025-06-08,F10,Chicken Biryani,Indian,550
1893,2025-06-08,F01,Beef Burger,Fast Food,450
1894,2025-05-04,F03,Soda,Beverages,100
1894,2025-05-04,F11,Raita,Indian,100
1894,2025-05-04,F12,Naan Bread,Indian,80
1894,2025-05-04,F07,California Roll Sushi,Japanese,700
1895,2025-06-16,F14,Chocolate Cake,Dessert,300
1895,2025-06-16,F09,Green Tea,Beverages,100
1895,2025-06-16,F15,Ice Cream,Dessert,250
1896,2025-04-05,F10,Chicken Biryani,Indian,550
1896,2025-04-05,F11,Raita,Indian,100
1896,2025-04-05,F12,Naan Bread,Indian,80
1897,2025-03-26,F07,California Roll Sushi,Japanese,700
1897,2025-03-26,F08,Miso Soup,Japanese,150
1897,2025-03-26,F09,Green Tea,Beverages,100
1898,2025-05-14,F07,California Roll Sushi,Japanese,700
1898,2025-05-14,F05,Margherita Pizza,Italian,900
1899,2025-02-03,F04,Chicken Wings,Fast Food,500
1899,2025-02-03,F02,French Fries,Fast Food,200
1900,2025-05-04,F01,Beef Burger,Fast Food,450
1900,2025-05-04,F02,French Fries,Fast Food,200
1901,2025-04-08,F04,Chicken Wings,Fast Food,500
1901,2025-04-08,F02,French Fries,Fast Food,200
1902,2025-03-24,F14,Chocolate Cake,Dessert,300
1902,2025-03-24,F10,Chicken Biryani,Indian,550
1902,2025-03-24,F01,Beef Burger,Fast Food,450
1903,2025-03-24,F10,Chicken Biryani,Indian,550
1903,2025-03-24,F01,Beef Burger,Fast Food,450
1903,2025-03-24,F04,Chicken Wings,Fast Food,500
1903,2025-03-24,F11,Raita,Indian,100
1903,2025-03-24,F14,Chocolate Cake,Dessert,300
1904,2025-01-10,F01,Beef Burger,Fast Food,450
1905,2025-02-02,F07,California Roll Sushi,Japanese,700
1905,2025-02-02,F08,Miso Soup,Japanese,150
1906,2025-01-31,F15,Ice Cream,Dessert,250
1907,2025-02-06,F09,Green Tea,Beverages,100
1907,2025-02-06,F15,Ice Cream,Dessert,250
1907,2025-02-06,F11,Raita,Indian,100
1907,2025-02-06,F06,Garlic Bread,Italian,250
1908,2025-04-07,F04,Chicken Wings,Fast Food,500
1908,2025-04-07,F02,French Fries,Fast Food,200
1908,2025-04-07,F03,Soda,Beverages,100
1909,2025-01-12,F09,Green Tea,Beverages,100
1909,2025-01-12,F06,Garlic Bread,Italian,250
1909,2025-01-12,F10,Chicken Biryani,Indian,550
1910,2025-06-15,F15,Ice Cream,Dessert,250
1911,2025-05-15,F04,Chicken Wings,Fast Food,500
1911,2025-05-15,F02,French Fries,Fast Food,200
1912,2025-02-04,F05,Margherita Pizza,Italian,900
1913,2025-02-25,F10,Chicken Biryani,Indian,550
1913,2025-02-25,F11,Raita,Indian,100
1913,2025-02-25,F12,Naan Bread,Indian,80
1913,2025-02-25,F15,Ice Cream,Dessert,250
1914,2025-05-04,F04,Chicken Wings,Fast Food,500
1914,2025-05-04,F02,French Fries,Fast Food,200
1914,2025-05-04,F14,Chocolate Cake,Dessert,300
1915,2025-04-20,F05,Margherita Pizza,Italian,900
1916,2025-04-18,F06,Garlic Bread,Italian,250
1917,2025-04-09,F02,French Fries,Fast Food,200
1917,2025-04-09,F10,Chicken Biryani,Indian,550
1918,2025-04-06,F04,Chicken Wings,Fast Food,500
1918,2025-04-06,F06,Garlic Bread,Italian,250
1918,2025-04-06,F15,Ice Cream,Dessert,250
1919,2025-01-06,F15,Ice Cream,Dessert,250
1920,2025-01-23,F02,French Fries,Fast Food,200
1920,2025-01-23,F10,Chicken Biryani,Indian,550
1920,2025-01-23,F04,Chicken Wings,Fast Food,500
1920,2025-01-23,F08,Miso Soup,Japanese,150
1921,2025-04-30,F05,Margherita Pizza,Italian,900
1921,2025-04-30,F12,Naan Bread,Indian,80
1921,2025-04-30,F10,Chicken Biryani,Indian,550
1922,2025-01-28,F01,Beef Burger,Fast Food,450
1922,2025-01-28,F08,Miso Soup,Japanese,150
1923,2025-02-16,F12,Naan Bread,Indian,80
1923,2025-02-16,F10,Chicken Biryani,Indian,550
1924,2025-04-23,F07,California Roll Sushi,Japanese,700
1924,2025-04-23,F08,Miso Soup,Japanese,150
1925,2025-03-01,F01,Beef Burger,Fast Food,450
1925,2025-03-01,F02,French Fries,Fast Food,200
1926,2025-06-23,F04,Chicken Wings,Fast Food,500
1926,2025-06-23,F02,French Fries,Fast Food,200
1927,2025-03-17,F06,Garlic Bread,Italian,250
1927,2025-03-17,F12,Naan Bread,Indian,80
1927,2025-03-17,F13,Chapati,Local,50
1927,2025-03-17,F15,Ice Cream,Dessert,250
1928,2025-06-20,F01,Beef Burger,Fast Food,450
1928,2025-06-20,F02,French Fries,Fast Food,200
1928,2025-06-20,F14,Chocolate Cake,Dessert,300
1929,2025-05-01,F07,California Roll Sushi,Japanese,700
1929,2025-05-01,F08,Miso Soup,Japanese,150
1929,2025-05-01,F15,Ice Cream,Dessert,250
1930,2025-03-29,F01,Beef Burger,Fast Food,450
1930,2025-03-29,F02,French Fries,Fast Food,200
1930,2025-03-29,F14,Chocolate Cake,Dessert,300
1931,2025-01-07,F07,California Roll Sushi,Japanese,700
1931,2025-01-07,F08,Miso Soup,Japanese,150
1931,2025-01-07,F09,Green Tea,Beverages,100
1932,2025-06-11,F03,Soda,Beverages,100
1933,2025-01-21,F07,California Roll Sushi,Japanese,700
1933,2025-01-21,F08,Miso Soup,Japanese,150
1934,2025-05-31,F02,French Fries,Fast Food,200
1935,2025-06-15,F10,Chicken Biryani,Indian,550
1935,2025-06-15,F11,Raita,Indian,100
1935,2025-06-15,F12,Naan Bread,Indian,80
1935,2025-06-15,F14,Chocolate Cake,Dessert,300
1936,2025-02-26,F04,Chicken Wings,Fast Food,500
1936,2025-02-26,F02,French Fries,Fast Food,200
1937,2025-03-22,F02,French Fries,Fast Food,200
1937,2025-03-22,F09,Green Tea,Beverages,100
1937,2025-03-22,F07,California Roll Sushi,Japanese,700
1938,2025-03-16,F01,Beef Burger,Fast Food,450
1938,2025-03-16,F02,French Fries,Fast Food,200
1939,2025-03-05,F06,Garlic Bread,Italian,250
1940,2025-05-05,F01,Beef Burger,Fast Food,450
1940,2025-05-05,F09,Green Tea,Beverages,100
1940,2025-05-05,F02,French Fries,Fast Food,200
1941,2025-02-25,F04,Chicken Wings,Fast Food,500
1941,2025-02-25,F02,French Fries,Fast Food,200
1941,2025-02-25,F14,Chocolate Cake,Dessert,300
1942,2025-06-15,F07,California Roll Sushi,Japanese,700
1942,2025-06-15,F08,Miso Soup,Japanese,150
1943,2025-05-27,F04,Chicken Wings,Fast Food,500
1943,2025-05-27,F02,French Fries,Fast Food,200
1943,2025-05-27,F03,Soda,Beverages,100
1944,2025-06-27,F01,Beef Burger,Fast Food,450
1944,2025-06-27,F02,French Fries,Fast Food,200
1945,2025-02-14,F10,Chicken Biryani,Indian,550
1945,2025-02-14,F11,Raita,Indian,100
1945,2025-02-14,F12,Naan Bread,Indian,80
1945,2025-02-14,F01,Beef Burger,Fast Food,450
1946,2025-02-09,F05,Margherita Pizza,Italian,900
1946,2025-02-09,F06,Garlic Bread,Italian,250
1947,2025-02-01,F01,Beef Burger,Fast Food,450
1947,2025-02-01,F02,French Fries,Fast Food,200
1948,2025-04-27,F01,Beef Burger,Fast Food,450
1948,2025-04-27,F02,French Fries,Fast Food,200
1948,2025-04-27,F15,Ice Cream,Dessert,250
1949,2025-05-15,F04,Chicken Wings,Fast Food,500
1949,2025-05-15,F14,Chocolate Cake,Dessert,300
1949,2025-05-15,F12,Naan Bread,Indian,80
1950,2025-01-14,F10,Chicken Biryani,Indian,550
1950,2025-01-14,F11,Raita,Indian,100
1950,2025-01-14,F12,Naan Bread,Indian,80
1951,2025-06-11,F12,Naan Bread,Indian,80
1951,2025-06-11,F05,Margherita Pizza,Italian,900
1951,2025-06-11,F02,French Fries,Fast Food,200
1952,2025-03-12,F10,Chicken Biryani,Indian,550
1952,2025-03-12,F14,Chocolate Cake,Dessert,300
1953,2025-03-08,F11,Raita,Indian,100
1954,2025-04-11,F10,Chicken Biryani,Indian,550
1954,2025-04-11,F11,Raita,Indian,100
1954,2025-04-11,F12,Naan Bread,Indian,80
1955,2025-02-23,F01,Beef Burger,Fast Food,450
1955,2025-02-23,F09,Green Tea,Beverages,100
1956,2025-05-07,F12,Naan Bread,Indian,80
1957,2025-02-20,F07,California Roll Sushi,Japanese,700
1957,2025-02-20,F08,Miso Soup,Japanese,150
1958,2025-05-14,F10,Chicken Biryani,Indian,550
1959,2025-02-20,F07,California Roll Sushi,Japanese,700
1959,2025-02-20,F08,Miso Soup,Japanese,150
1959,2025-02-20,F14,Chocolate Cake,Dessert,300
1960,2025-06-17,F15,Ice Cream,Dessert,250
1960,2025-06-17,F08,Miso Soup,Japanese,150
1960,2025-06-17,F07,California Roll Sushi,Japanese,700
1961,2025-04-01,F01,Beef Burger,Fast Food,450
1961,2025-04-01,F02,French Fries,Fast Food,200
1961,2025-04-01,F03,Soda,Beverages,100
1961,2025-04-01,F15,Ice Cream,Dessert,250
1962,2025-02-13,F07,California Roll Sushi,Japanese,700
1962,2025-02-13,F08,Miso Soup,Japanese,150
1962,2025-02-13,F09,Green Tea,Beverages,100
1963,2025-01-02,F02,French Fries,Fast Food,200
1964,2025-04-01,F04,Chicken Wings,Fast Food,500
1964,2025-04-01,F02,French Fries,Fast Food,200
1965,2025-05-09,F07,California Roll Sushi,Japanese,700
1965,2025-05-09,F08,Miso Soup,Japanese,150
1966,2025-01-28,F06,Garlic Bread,Italian,250
1967,2025-02-01,F05,Margherita Pizza,Italian,900
1967,2025-02-01,F03,Soda,Beverages,100
1967,2025-02-01,F01,Beef Burger,Fast Food,450
1968,2025-03-22,F05,Margherita Pizza,Italian,900
1968,2025-03-22,F11,Raita,Indian,100
1968,2025-03-22,F15,Ice Cream,Dessert,250
1968,2025-03-22,F10,Chicken Biryani,Indian,550
1969,2025-05-23,F10,Chicken Biryani,Indian,550
1969,2025-05-23,F11,Raita,Indian,100
1969,2025-05-23,F12,Naan Bread,Indian,80
1969,2025-05-23,F15,Ice Cream,Dessert,250
1970,2025-03-29,F10,Chicken Biryani,Indian,550
1970,2025-03-29,F11,Raita,Indian,100
1970,2025-03-29,F12,Naan Bread,Indian,80
1970,2025-03-29,F15,Ice Cream,Dessert,250
1971,2025-06-05,F07,California Roll Sushi,Japanese,700
1971,2025-06-05,F08,Miso Soup,Japanese,150
1971,2025-06-05,F09,Green Tea,Beverages,100
1972,2025-03-01,F01,Beef Burger,Fast Food,450
1972,2025-03-01,F02,French Fries,Fast Food,200
1972,2025-03-01,F04,Chicken Wings,Fast Food,500
1973,2025-04-28,F04,Chicken Wings,Fast Food,500
1973,2025-04-28,F05,Margherita Pizza,Italian,900
1974,2025-06-30,F01,Beef Burger,Fast Food,450
1974,2025-06-30,F02,French Fries,Fast Food,200
1974,2025-06-30,F03,Soda,Beverages,100
1975,2025-04-04,F12,Naan Bread,Indian,80
1975,2025-04-04,F07,California Roll Sushi,Japanese,700
1975,2025-04-04,F15,Ice Cream,Dessert,250
1976,2025-04-22,F13,Chapati,Local,50
1976,2025-04-22,F09,Green Tea,Beverages,100
1976,2025-04-22,F12,Naan Bread,Indian,80
1977,2025-03-18,F10,Chicken Biryani,Indian,550
1977,2025-03-18,F11,Raita,Indian,100
1977,2025-03-18,F12,Naan Bread,Indian,80
1978,2025-03-03,F05,Margherita Pizza,Italian,900
1978,2025-03-03,F06,Garlic Bread,Italian,250
1979,2025-01-10,F01,Beef Burger,Fast Food,450
1979,2025-01-10,F02,French Fries,Fast Food,200
1979,2025-01-10,F03,Soda,Beverages,100
1980,2025-04-10,F10,Chicken Biryani,Indian,550
1980,2025-04-10,F01,Beef Burger,Fast Food,450
1980,2025-04-10,F02,French Fries,Fast Food,200
1980,2025-04-10,F12,Naan Bread,Indian,80
1981,2025-02-03,F04,Chicken Wings,Fast Food,500
1981,2025-02-03,F02,French Fries,Fast Food,200
1982,2025-05-10,F08,Miso Soup,Japanese,150
1982,2025-05-10,F04,Chicken Wings,Fast Food,500
1982,2025-05-10,F05,Margherita Pizza,Italian,900
1983,2025-04-05,F03,Soda,Beverages,100
1983,2025-04-05,F07,California Roll Sushi,Japanese,700
1984,2025-02-02,F10,Chicken Biryani,Indian,550
1985,2025-01-23,F05,Margherita Pizza,Italian,900
1985,2025-01-23,F06,Garlic Bread,Italian,250
1986,2025-04-30,F04,Chicken Wings,Fast Food,500
1986,2025-04-30,F02,French Fries,Fast Food,200
1986,2025-04-30,F03,Soda,Beverages,100
1987,2025-02-13,F05,Margherita Pizza,Italian,900
1987,2025-02-13,F10,Chicken Biryani,Indian,550
1988,2025-04-25,F12,Naan Bread,Indian,80
1988,2025-04-25,F08,Miso Soup,Japanese,150
1988,2025-04-25,F06,Garlic Bread,Italian,250
1988,2025-04-25,F13,Chapati,Local,50
1989,2025-05-08,F07,California Roll Sushi,Japanese,700
1989,2025-05-08,F08,Miso Soup,Japanese,150
1989,2025-05-08,F03,Soda,Beverages,100
1990,2025-04-02,F10,Chicken Biryani,Indian,550
1990,2025-04-02,F11,Raita,Indian,100
1990,2025-04-02,F12,Naan Bread,Indian,80
1990,2025-04-02,F05,Margherita Pizza,Italian,900
1991,2025-06-21,F07,California Roll Sushi,Japanese,700
1991,2025-06-21,F08,Miso Soup,Japanese,150
1992,2025-02-05,F08,Miso Soup,Japanese,150
1993,2025-04-13,F08,Miso Soup,Japanese,150
1994,2025-05-11,F08,Miso Soup,Japanese,150
1994,2025-05-11,F02,French Fries,Fast Food,200
1995,2025-05-12,F04,Chicken Wings,Fast Food,500
1995,2025-05-12,F02,French Fries,Fast Food,200
1996,2025-02-20,F06,Garlic Bread,Italian,250
1996,2025-02-20,F11,Raita,Indian,100
1996,2025-02-20,F13,Chapati,Local,50
1997,2025-01-11,F01,Beef Burger,Fast Food,450
1997,2025-01-11,F02,French Fries,Fast Food,200
1998,2025-05-20,F13,Chapati,Local,50
1998,2025-05-20,F06,Garlic Bread,Italian,250
1998,2025-05-20,F02,French Fries,Fast Food,200
1998,2025-05-20,F12,Naan Bread,Indian,80
1998,2025-05-20,F15,Ice Cream,Dessert,250
1999,2025-01-08,F07,California Roll Sushi,Japanese,700
1999,2025-01-08,F08,Miso Soup,Japanese,150
2000,2025-01-01,F05,Margherita Pizza,Italian,900
2000,2025-01-01,F06,Garlic Bread,Italian,250
2001,2025-06-18,F10,Chicken Biryani,Indian,550
2001,2025-06-18,F11,Raita,Indian,100
2001,2025-06-18,F12,Naan Bread,Indian,80
2002,2025-05-11,F09,Green Tea,Beverages,100
2002,2025-05-11,F10,Chicken Biryani,Indian,550
2002,2025-05-11,F02,French Fries,Fast Food,200
2003,2025-02-18,F14,Chocolate Cake,Dessert,300
2003,2025-02-18,F01,Beef Burger,Fast Food,450
2004,2025-01-23,F10,Chicken Biryani,Indian,550
2004,2025-01-23,F11,Raita,Indian,100
2004,2025-01-23,F12,Naan Bread,Indian,80
2005,2025-04-20,F01,Beef Burger,Fast Food,450
2005,2025-04-20,F15,Ice Cream,Dessert,250
2006,2025-02-09,F04,Chicken Wings,Fast Food,500
2006,2025-02-09,F02,French Fries,Fast Food,200
2006,2025-02-09,F03,Soda,Beverages,100
2006,2025-02-09,F15,Ice Cream,Dessert,250
2007,2025-06-29,F04,Chicken Wings,Fast Food,500
2007,2025-06-29,F02,French Fries,Fast Food,200
2007,2025-06-29,F03,Soda,Beverages,100
2008,2025-06-02,F04,Chicken Wings,Fast Food,500
2008,2025-06-02,F02,French Fries,Fast Food,200
2009,2025-05-19,F01,Beef Burger,Fast Food,450
2009,2025-05-19,F02,French Fries,Fast Food,200
2010,2025-04-21,F01,Beef Burger,Fast Food,450
2010,2025-04-21,F02,French Fries,Fast Food,200
2010,2025-04-21,F03,Soda,Beverages,100
2010,2025-04-21,F14,Chocolate Cake,Dessert,300
2011,2025-05-14,F14,Chocolate Cake,Dessert,300
2011,2025-05-14,F12,Naan Bread,Indian,80
2011,2025-05-14,F04,Chicken Wings,Fast Food,500
2012,2025-01-03,F14,Chocolate Cake,Dessert,300
2012,2025-01-03,F05,Margherita Pizza,Italian,900
2012,2025-01-03,F03,Soda,Beverages,100
2012,2025-01-03,F13,Chapati,Local,50
2012,2025-01-03,F15,Ice Cream,Dessert,250
2013,2025-04-01,F04,Chicken Wings,Fast Food,500
2013,2025-04-01,F02,French Fries,Fast Food,200
2014,2025-03-02,F11,Raita,Indian,100
2015,2025-02-26,F03,Soda,Beverages,100
2015,2025-02-26,F15,Ice Cream,Dessert,250
2015,2025-02-26,F11,Raita,Indian,100
2016,2025-01-14,F01,Beef Burger,Fast Food,450
2016,2025-01-14,F02,French Fries,Fast Food,200
2017,2025-04-01,F10,Chicken Biryani,Indian,550
2017,2025-04-01,F11,Raita,Indian,100
2017,2025-04-01,F12,Naan Bread,Indian,80
2018,2025-01-21,F02,French Fries,Fast Food,200
2019,2025-04-26,F08,Miso Soup,Japanese,150
2020,2025-06-24,F01,Beef Burger,Fast Food,450
2020,2025-06-24,F02,French Fries,Fast Food,200
2021,2025-02-27,F10,Chicken Biryani,Indian,550
2021,2025-02-27,F11,Raita,Indian,100
2021,2025-02-27,F12,Naan Bread,Indian,80
2022,2025-05-26,F12,Naan Bread,Indian,80
2022,2025-05-26,F02,French Fries,Fast Food,200
2022,2025-05-26,F09,Green Tea,Beverages,100
2023,2025-05-12,F08,Miso Soup,Japanese,150
2023,2025-05-12,F04,Chicken Wings,Fast Food,500
2023,2025-05-12,F09,Green Tea,Beverages,100
2024,2025-06-24,F02,French Fries,Fast Food,200
2024,2025-06-24,F05,Margherita Pizza,Italian,900
2025,2025-06-25,F01,Beef Burger,Fast Food,450
2025,2025-06-25,F02,French Fries,Fast Food,200
2025,2025-06-25,F03,Soda,Beverages,100
2026,2025-05-08,F01,Beef Burger,Fast Food,450
2026,2025-05-08,F02,French Fries,Fast Food,200
2027,2025-05-27,F07,California Roll Sushi,Japanese,700
2027,2025-05-27,F14,Chocolate Cake,Dessert,300
2027,2025-05-27,F11,Raita,Indian,100
2028,2025-05-25,F07,California Roll Sushi,Japanese,700
2028,2025-05-25,F08,Miso Soup,Japanese,150
2028,2025-05-25,F15,Ice Cream,Dessert,250
2029,2025-02-21,F01,Beef Burger,Fast Food,450
2029,2025-02-21,F14,Chocolate Cake,Dessert,300
2030,2025-01-18,F10,Chicken Biryani,Indian,550
2030,2025-01-18,F11,Raita,Indian,100
2030,2025-01-18,F12,Naan Bread,Indian,80
2030,2025-01-18,F14,Chocolate Cake,Dessert,300
2031,2025-05-31,F03,Soda,Beverages,100
2032,2025-01-06,F04,Chicken Wings,Fast Food,500
2032,2025-01-06,F02,French Fries,Fast Food,200
2032,2025-01-06,F03,Soda,Beverages,100
2033,2025-02-16,F07,California Roll Sushi,Japanese,700
2033,2025-02-16,F08,Miso Soup,Japanese,150
2033,2025-02-16,F15,Ice Cream,Dessert,250
2034,2025-06-10,F07,California Roll Sushi,Japanese,700
2034,2025-06-10,F08,Miso Soup,Japanese,150
2034,2025-06-10,F03,Soda,Beverages,100
2035,2025-05-21,F10,Chicken Biryani,Indian,550
2035,2025-05-21,F04,Chicken Wings,Fast Food,500
2035,2025-05-21,F01,Beef Burger,Fast Food,450
2036,2025-01-14,F05,Margherita Pizza,Italian,900
2036,2025-01-14,F06,Garlic Bread,Italian,250
2037,2025-03-06,F11,Raita,Indian,100
2037,2025-03-06,F03,Soda,Beverages,100
2038,2025-04-03,F05,Margherita Pizza,Italian,900
2038,2025-04-03,F06,Garlic Bread,Italian,250
2038,2025-04-03,F03,Soda,Beverages,100
2038,2025-04-03,F04,Chicken Wings,Fast Food,500
2039,2025-01-15,F07,California Roll Sushi,Japanese,700
2039,2025-01-15,F08,Miso Soup,Japanese,150
2040,2025-03-09,F13,Chapati,Local,50
2041,2025-06-01,F04,Chicken Wings,Fast Food,500
2041,2025-06-01,F02,French Fries,Fast Food,200
2041,2025-06-01,F03,Soda,Beverages,100
2042,2025-02-11,F13,Chapati,Local,50
2042,2025-02-11,F04,Chicken Wings,Fast Food,500
2042,2025-02-11,F15,Ice Cream,Dessert,250
2043,2025-03-10,F10,Chicken Biryani,Indian,550
2043,2025-03-10,F11,Raita,Indian,100
2043,2025-03-10,F12,Naan Bread,Indian,80
2044,2025-03-05,F10,Chicken Biryani,Indian,550
2044,2025-03-05,F11,Raita,Indian,100
2044,2025-03-05,F12,Naan Bread,Indian,80
2044,2025-03-05,F15,Ice Cream,Dessert,250
2045,2025-05-19,F05,Margherita Pizza,Italian,900
2045,2025-05-19,F06,Garlic Bread,Italian,250
2045,2025-05-19,F15,Ice Cream,Dessert,250
2046,2025-05-08,F12,Naan Bread,Indian,80
2046,2025-05-08,F07,California Roll Sushi,Japanese,700
2046,2025-05-08,F02,French Fries,Fast Food,200
2046,2025-05-08,F09,Green Tea,Beverages,100
2047,2025-02-18,F07,California Roll Sushi,Japanese,700
2047,2025-02-18,F08,Miso Soup,Japanese,150
2048,2025-06-01,F04,Chicken Wings,Fast Food,500
2048,2025-06-01,F02,French Fries,Fast Food,200
2048,2025-06-01,F14,Chocolate Cake,Dessert,300
2049,2025-04-16,F01,Beef Burger,Fast Food,450
2049,2025-04-16,F02,French Fries,Fast Food,200
2050,2025-03-30,F07,California Roll Sushi,Japanese,700
2050,2025-03-30,F08,Miso Soup,Japanese,150
2050,2025-03-30,F09,Green Tea,Beverages,100
2051,2025-04-26,F07,California Roll Sushi,Japanese,700
2051,2025-04-26,F08,Miso Soup,Japanese,150
2051,2025-04-26,F09,Green Tea,Beverages,100
2051,2025-04-26,F13,Chapati,Local,50
2051,2025-04-26,F15,Ice Cream,Dessert,250
2052,2025-01-26,F07,California Roll Sushi,Japanese,700
2052,2025-01-26,F08,Miso Soup,Japanese,150
2052,2025-01-26,F09,Green Tea,Beverages,100
2052,2025-01-26,F14,Chocolate Cake,Dessert,300
2053,2025-06-06,F10,Chicken Biryani,Indian,550
2053,2025-06-06,F09,Green Tea,Beverages,100
2054,2025-02-14,F07,California Roll Sushi,Japanese,700
2054,2025-02-14,F08,Miso Soup,Japanese,150
2054,2025-02-14,F09,Green Tea,Beverages,100
2054,2025-02-14,F03,Soda,Beverages,100
2055,2025-04-30,F14,Chocolate Cake,Dessert,300
2055,2025-04-30,F01,Beef Burger,Fast Food,450
2055,2025-04-30,F03,Soda,Beverages,100
2055,2025-04-30,F13,Chapati,Local,50
2056,2025-06-16,F01,Beef Burger,Fast Food,450
2056,2025-06-16,F02,French Fries,Fast Food,200
2056,2025-06-16,F03,Soda,Beverages,100
2056,2025-06-16,F09,Green Tea,Beverages,100
2057,2025-05-31,F10,Chicken Biryani,Indian,550
2057,2025-05-31,F11,Raita,Indian,100
2057,2025-05-31,F12,Naan Bread,Indian,80
2057,2025-05-31,F14,Chocolate Cake,Dessert,300
2058,2025-05-27,F01,Beef Burger,Fast Food,450
2059,2025-04-30,F13,Chapati,Local,50
2059,2025-04-30,F15,Ice Cream,Dessert,250
2060,2025-04-02,F01,Beef Burger,Fast Food,450
2060,2025-04-02,F02,French Fries,Fast Food,200
2060,2025-04-02,F03,Soda,Beverages,100
2061,2025-02-08,F10,Chicken Biryani,Indian,550
2061,2025-02-08,F11,Raita,Indian,100
2061,2025-02-08,F12,Naan Bread,Indian,80
2062,2025-06-11,F13,Chapati,Local,50
2063,2025-04-30,F11,Raita,Indian,100
2064,2025-02-22,F08,Miso Soup,Japanese,150
2065,2025-02-18,F04,Chicken Wings,Fast Food,500
2065,2025-02-18,F02,French Fries,Fast Food,200
2065,2025-02-18,F15,Ice Cream,Dessert,250
2066,2025-02-16,F07,California Roll Sushi,Japanese,700
2067,2025-01-10,F01,Beef Burger,Fast Food,450
2067,2025-01-10,F14,Chocolate Cake,Dessert,300
2067,2025-01-10,F02,French Fries,Fast Food,200
2068,2025-01-20,F01,Beef Burger,Fast Food,450
2068,2025-01-20,F02,French Fries,Fast Food,200
2068,2025-01-20,F13,Chapati,Local,50
2068,2025-01-20,F15,Ice Cream,Dessert,250
2069,2025-04-06,F04,Chicken Wings,Fast Food,500
2069,2025-04-06,F02,French Fries,Fast Food,200
2070,2025-05-16,F10,Chicken Biryani,Indian,550
2070,2025-05-16,F08,Miso Soup,Japanese,150
2070,2025-05-16,F01,Beef Burger,Fast Food,450
2070,2025-05-16,F05,Margherita Pizza,Italian,900
2071,2025-05-21,F07,California Roll Sushi,Japanese,700
2071,2025-05-21,F08,Miso Soup,Japanese,150
2072,2025-03-24,F07,California Roll Sushi,Japanese,700
2072,2025-03-24,F14,Chocolate Cake,Dessert,300
2072,2025-03-24,F08,Miso Soup,Japanese,150
2072,2025-03-24,F06,Garlic Bread,Italian,250
2073,2025-01-04,F06,Garlic Bread,Italian,250
2074,2025-03-06,F05,Margherita Pizza,Italian,900
2075,2025-05-02,F07,California Roll Sushi,Japanese,700
2075,2025-05-02,F08,Miso Soup,Japanese,150
2075,2025-05-02,F09,Green Tea,Beverages,100
2076,2025-03-28,F11,Raita,Indian,100
2076,2025-03-28,F13,Chapati,Local,50
2077,2025-04-28,F02,French Fries,Fast Food,200
2077,2025-04-28,F03,Soda,Beverages,100
2077,2025-04-28,F01,Beef Burger,Fast Food,450
2077,2025-04-28,F05,Margherita Pizza,Italian,900
